rowname	logFC	AveExpr	t	P.Value	adj.P.Val	z.std	Gene name	KEGG ID	KEGGFUN	KEGGPATH	COG ID	COGFUN	COGPATH	PFAM	superkingdom	phylum	class	order	family	genus	species	direction
1815	PlaceSamplesHere_599587_1258-2622	0.2348348126426	6.75269007400494	0.720812506494465	0.479800596343594	0.759939806095204	0.706623314600237	HARS, hisS	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	Genetic Information Processing; Translation; Aminoacyl-tRNA biosynthesis | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes | Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis	COG0124	Histidyl-tRNA synthetase	Translation, ribosomal structure and biogenesis	PF13393 [Histidyl-tRNA synthetase]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
1816	PlaceSamplesHere_267624_9852-10943	-0.563813993159349	5.40073696028665	-0.720729134662158	0.479850725962757	0.759939806095204	-0.706542671507975	vanK	K18354	vancomycin resistance protein VanK	Environmental Information Processing; Signal transduction; Two-component system | Human Diseases; Drug resistance: Antimicrobial; Vancomycin resistance | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG2348	Uncharacterized protein involved in methicillin resistance		PF02388 [FemAB family]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Unclassified Cutibacterium	ns
1817	PlaceSamplesHere_532089_1930-3180	-0.397763300134645	6.24564780677626	-0.718170209648969	0.481390850832975	0.761569806897033	-0.704067319659194									Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	ns
1818	PlaceSamplesHere_39498_3538-6030	-0.269676326418656	6.52029049440412	-0.718139145619495	0.481409564999585	0.761569806897033	-0.704037268026902	kdpD	K07646	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system	COG2205	Osmosensitive K+ channel histidine kinase	Signal transduction mechanisms	PF02518 [Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase];PF02702 [Osmosensitive K+ channel His kinase sensor domain];PF13493 [Domain of unknown function (DUF4118)]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Unclassified Cutibacterium	ns
1819	PlaceSamplesHere_402073_26242-27513	-0.39859321783807	6.47356679993114	-0.717004361587645	0.482093495782746	0.762232487009993	-0.70293943227143	ABC.SS.P	K02057	simple sugar transport system permease protein	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	COG4603	ABC-type uncharacterized transport system, permease component	General function prediction only	PF02653 [Branched-chain amino acid transport system / permease component]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
1820	PlaceSamplesHere_557315_284-367	0.681484956938425	5.16605415733281	0.714521193016553	0.483592083498262	0.763042156983405	0.700536877077375									Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	Unclassified Cronobacter	ns
1821	PlaceSamplesHere_365245_1335-2555	-0.296439184571189	6.53989881664997	-0.71564606163315	0.483608798429321	0.763042156983405	-0.7005101022993					ENOG41123I9	Major Facilitator Superfamily	Function unknown		Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Unclassified Cutibacterium	ns
1822	PlaceSamplesHere_64179_24230-26905	-0.357112542766331	6.68763148688195	-0.714673974903285	0.483813139844424	0.763042156983405	-0.700182819006143	gyrA	K02469	DNA gyrase subunit A [EC:5.99.1.3]	Brite Hierarchies; Protein families: genetic information processing; DNA replication proteins | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins	COG0188	Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), A subunit	DNA replication, recombination and repair	PF00521 [DNA gyrase/topoisomerase IV, subunit A];PF03989 [DNA gyrase C-terminal domain, beta-propeller]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
1823	PlaceSamplesHere_353470_12841-14628	-0.27155295966491	7.18871932470434	-0.714072098731455	0.483863402510758	0.763042156983405	-0.70010232733253	ABCB-BAC	K06147	ATP-binding cassette, subfamily B, bacterial	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	COG1132	ABC-type multidrug transport system, ATPase and permease components		PF00005 [ABC transporter];PF00664 [ABC transporter transmembrane region]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
1824	PlaceSamplesHere_260048_16413-17180	-0.448793892995322	5.85740547181019	-0.72818121879674	0.483932160757208	0.763042156983405	-0.699992223800365	STOM	K17286	erythrocyte band 7 integral membrane protein	Brite Hierarchies; Protein families: signaling and cellular processes; Exosome	COG0330	Membrane protease subunits, stomatin/prohibitin homologs	Posttranslational modification, protein turnover, chaperones	PF01145 [SPFH domain / Band 7 family]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
1825	PlaceSamplesHere_585513_1335-2507	-0.390823304549098	6.1606085339468	-0.713307252605891	0.484325687410295	0.76315439131763	-0.699362227296463									Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
1826	PlaceSamplesHere_77995_16125-16679	-0.445820124369331	5.25426985234444	-0.713552153185038	0.484567617571185	0.76315439131763	-0.698975059243232	ssb	K03111	single-strand DNA-binding protein	Genetic Information Processing; Replication and repair; DNA replication | Genetic Information Processing; Replication and repair; Mismatch repair | Genetic Information Processing; Replication and repair; Homologous recombination | Brite Hierarchies; Protein families: genetic information processing; DNA replication proteins | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins | Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis	COG0629	Single-stranded DNA-binding protein	DNA replication, recombination and repair	PF00436 [Single-strand binding protein family]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Unclassified Cutibacterium	ns
1827	PlaceSamplesHere_442021_1-1071	-0.379083699318271	5.21259544907536	-0.713429292912948	0.484799399491415	0.76315439131763	-0.698604229972544	ABC.FEV.P	K02015	iron complex transport system permease protein	Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	COG0609	ABC-type Fe3+-siderophore transport system, permease component	Inorganic ion transport and metabolism	PF01032 [FecCD transport family]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
1828	PlaceSamplesHere_558730_2340-2756	-0.209226685131593	5.69770294424619	-0.719544896680567	0.48585879329919	0.763303020664316	-0.696910520705331	ndk, NME	K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	Metabolism; Nucleotide metabolism; Purine metabolism | Metabolism; Nucleotide metabolism; Pyrimidine metabolism | Metabolism; Xenobiotics biodegradation and metabolism; Drug metabolism - other enzymes | Environmental Information Processing; Signal transduction; MAPK signaling pathway - plant | Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking	COG0105	Nucleoside diphosphate kinase	Nucleotide transport and metabolism	PF00334 [Nucleoside diphosphate kinase]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
1829	PlaceSamplesHere_84546_771-1349	0.724642886581796	4.41200861158887	0.716898954279605	0.486240924242429	0.763303020664316	0.696300078167827					ENOG411237B	transposase	Function unknown		Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Endozoicomonas	Unclassified Endozoicomonas	ns
1830	PlaceSamplesHere_96610_8-406	-0.520598890509008	6.32854001351598	-0.709950548825333	0.486357588097469	0.763303020664316	-0.696113762913006									Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	ns
1831	PlaceSamplesHere_172381_569-1648	-0.273654222082101	6.42342712698637	-0.710810696971779	0.486453535199741	0.763303020664316	-0.695960550966101					ENOG4111S3W	Membrane	Function unknown		Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	ns
1832	PlaceSamplesHere_609902_88-393	-0.471521679554956	7.55596232152936	-0.709453332195016	0.486658989326014	0.763303020664316	-0.695632529009602	PIK3R1_2_3	K02649	phosphoinositide-3-kinase regulatory subunit alpha/beta/delta	Environmental Information Processing; Signal transduction; Ras signaling pathway | Environmental Information Processing; Signal transduction; Rap1 signaling pathway | Environmental Information Processing; Signal transduction; ErbB signaling pathway | Environmental Information Processing; Signal transduction; VEGF signaling pathway | Environmental Information Processing; Signal transduction; Jak-STAT signaling pathway | Environmental Information Processing; Signal transduction; TNF signaling pathway | Environmental Information Processing; Signal transduction; HIF-1 signaling pathway | Environmental Information Processing; Signal transduction; FoxO signaling pathway | Environmental Information Processing; Signal transduction; Phosphatidylinositol signaling system | Environmental Information Processing; Signal transduction; Phospholipase D signaling pathway | Environmental Information Processing; Signal transduction; Sphingolipid signaling pathway | Environmental Information Processing; Signal transduction; cAMP signaling pathway | Environmental Information Processing; Signal transduction; PI3K-Akt signaling pathway | Environmental Information Processing; Signal transduction; AMPK signaling pathway | Environmental Information Processing; Signal transduction; mTOR signaling pathway | Cellular Processes; Transport and catabolism; Autophagy - animal | Cellular Processes; Cell growth and death; Apoptosis | Cellular Processes; Cell growth and death; Cellular senescence | Cellular Processes; Cellular community - eukaryotes; Focal adhesion | Cellular Processes; Cellular community - eukaryotes; Signaling pathways regulating pluripotency of stem cells | Cellular Processes; Cell motility; Regulation of actin cytoskeleton | Organismal Systems; Immune system; Platelet activation | Organismal Systems; Immune system; Toll-like receptor signaling pathway | Organismal Systems; Immune system; C-type lectin receptor signaling pathway | Organismal Systems; Immune system; Natural killer cell mediated cytotoxicity | Organismal Systems; Immune system; T cell receptor signaling pathway | Organismal Systems; Immune system; B cell receptor signaling pathway | Organismal Systems; Immune system; Fc epsilon RI signaling pathway | Organismal Systems; Immune system; Fc gamma R-mediated phagocytosis | Organismal Systems; Immune system; Leukocyte transendothelial migration | Organismal Systems; Immune system; Chemokine signaling pathway | Organismal Systems; Endocrine system; Insulin signaling pathway | Organismal Systems; Endocrine system; Regulation of lipolysis in adipocytes | Organismal Systems; Endocrine system; Estrogen signaling pathway | Organismal Systems; Endocrine system; Progesterone-mediated oocyte maturation | Organismal Systems; Endocrine system; Prolactin signaling pathway | Organismal Systems; Endocrine system; Relaxin signaling pathway | Organismal Systems; Endocrine system; Thyroid hormone signaling pathway | Organismal Systems; Digestive system; Carbohydrate digestion and absorption | Organismal Systems; Excretory system; Aldosterone-regulated sodium reabsorption | Organismal Systems; Nervous system; Cholinergic synapse | Organismal Systems; Nervous system; Neurotrophin signaling pathway | Organismal Systems; Sensory system; Inflammatory mediator regulation of TRP channels | Organismal Systems; Development; Axon guidance | Organismal Systems; Development; Osteoclast differentiation | Organismal Systems; Aging; Longevity regulating pathway | Organismal Systems; Aging; Longevity regulating pathway - multiple species | Human Diseases; Cancers: Overview; Pathways in cancer | Human Diseases; Cancers: Overview; Central carbon metabolism in cancer | Human Diseases; Cancers: Overview; Choline metabolism in cancer | Human Diseases; Cancers: Overview; Proteoglycans in cancer | Human Diseases; Cancers: Overview; Viral carcinogenesis | Human Diseases; Cancers: Specific types; Colorectal cancer | Human Diseases; Cancers: Specific types; Pancreatic cancer | Human Diseases; Cancers: Specific types; Hepatocellular carcinoma | Human Diseases; Cancers: Specific types; Gastric cancer | Human Diseases; Cancers: Specific types; Glioma | Human Diseases; Cancers: Specific types; Acute myeloid leukemia | Human Diseases; Cancers: Specific types; Chronic myeloid leukemia | Human Diseases; Cancers: Specific types; Melanoma | Human Diseases; Cancers: Specific types; Renal cell carcinoma | Human Diseases; Cancers: Specific types; Prostate cancer | Human Diseases; Cancers: Specific types; Endometrial cancer | Human Diseases; Cancers: Specific types; Breast cancer | Human Diseases; Cancers: Specific types; Small cell lung cancer | Human Diseases; Cancers: Specific types; Non-small cell lung cancer | Human Diseases; Cardiovascular diseases; Fluid shear stress and atherosclerosis | Human Diseases; Endocrine and metabolic diseases; Type II diabetes mellitus | Human Diseases; Endocrine and metabolic diseases; Non-alcoholic fatty liver disease (NAFLD) | Human Diseases; Endocrine and metabolic diseases; Insulin resistance | Human Diseases; Endocrine and metabolic diseases; AGE-RAGE signaling pathway in diabetic complications | Human Diseases; Infectious diseases: Bacterial; Bacterial invasion of epithelial cells | Human Diseases; Infectious diseases: Viral; Human T-cell leukemia virus 1 infection | Human Diseases; Infectious diseases: Viral; Human immunodeficiency virus 1 infection | Human Diseases; Infectious diseases: Viral; Measles | Human Diseases; Infectious diseases: Viral; Influenza A | Human Diseases; Infectious diseases: Viral; Hepatitis B | Human Diseases; Infectious diseases: Viral; Hepatitis C | Human Diseases; Infectious diseases: Viral; Human cytomegalovirus infection | Human Diseases; Infectious diseases: Viral; Kaposi sarcoma-associated herpesvirus infection | Human Diseases; Infectious diseases: Viral; Epstein-Barr virus infection | Human Diseases; Infectious diseases: Viral; Human papillomavirus infection | Human Diseases; Infectious diseases: Parasitic; Amoebiasis | Human Diseases; Infectious diseases: Parasitic; Chagas disease (American trypanosomiasis) | Human Diseases; Drug resistance: Antineoplastic; EGFR tyrosine kinase inhibitor resistance | Human Diseases; Drug resistance: Antineoplastic; Platinum drug resistance | Human Diseases; Drug resistance: Antineoplastic; Endocrine resistance | Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking	ENOG410Y65V	Retrotransposon protein	Function unknown	PF00078 [Reverse transcriptase (RNA-dependent DNA polymerase)]	Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	ns
